热播大片,#genre#
CCTV高尔夫网球,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221228138/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
CCTV世界地址,http://[2409:8087:6a01:1020::c]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226071/1/index.m3u8?fmt=ts2hls
CCTV央视台球,http://[2409:8087:6a01:1020::d]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226156/1/index.m3u8?fmt=ts2hls
CCTV央视台球,http://[2409:8087:6a01:1020::12]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226117/1/index.m3u8?fmt=ts2hls
CCTV央视文化精品,http://[2409:8087:6a01:1020::c]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225675/1/index.m3u8?fmt=ts2hls
CCTV央视文化精品,http://[2409:8087:6a01:1020::d]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226100/1/index.m3u8?fmt=ts2hls
CETV1,http://[2409:8087:1070:301:2028::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225860/index.m3u8?fmt=ts2hls
CETV1,http://[2409:8087:5011:1020::1a]/180000001001/00000001000000001007000000063289/main.m3u8?IASHttpSessionId=OTT
CETV1,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001007000000063289/main.m3u8?IASHttpSessionId=OTT
CETV1,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4179880889_1037411165/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225860/10000100000000060000000000266198_0.smil/01.m3u8?fmt=ts2hls
CETV1,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225860/index.m3u8?fmt=ts2hls
CETV1,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227067/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
CETV1,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CETV-1H264_4000.m3u8
CETV2,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CETV-2_4000.m3u8
CETV4,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CETV-4H264_2000.m3u8
CGTN,http://[2409:8087:1020:301:2026::15]:80/wh7f454c46tw4119802051_438147111/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225727/10000100000000060000000000000764_0.smil/01.m3u8?fmt=ts2hls
CGTN,http://[2409:8087:1020:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225727/index.m3u8?fmt=ts2hls
CGTN,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CGTN.m3u8
CGTN,http://[2409:8087:5011:1020::1a]/180000001001/00000001000000000002000000028019/main.m3u8?IASHttpSessionId=OTT
CGTN,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000000002000000028019/main.m3u8?IASHttpSessionId=OTT
CGTN,http://[2409:8087:5011:1020::1a]/180000001001/00000001000000000002000000028012/main.m3u8?IASHttpSessionId=OTT
CGTN,http://[2409:8087:1070:301:2028::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225971/index.m3u8?fmt=ts2hls
CGTN,http://[2409:8087:1070:301:2028::11]:80/wh7f454c46tw4203188070_1327198673/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225971/10000100000000060000000000890995_0.smil/01.m3u8?fmt=ts2hls
CGTN,http://[2409:8087:1020:301:2026::2d]:80/wh7f454c46tw4120083044_-967478376/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225728/10000100000000060000000000000765_0.smil/01.m3u8?fmt=ts2hls
CGTN纪录,http://[2409:8087:1020:301:2026::2d]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225728/index.m3u8?fmt=ts2hls
CGTN纪录,http://[2409:8087:6a01:1020::9]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226271/1/index.m3u8?fmt=ts2hls
CGTN纪录,http://[2409:8087:1070:301:2028::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225972/index.m3u8?fmt=ts2hls
CGTN纪录,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000000002000000028012/main.m3u8?IASHttpSessionId=OTT
CGTN纪录,http://[2409:8087:1070:301:2028::21]:80/wh7f454c46tw4203473864_1528765209/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225972/10000100000000060000000000890994_0.smil/01.m3u8?fmt=ts2hls

地方Ⓣ频道,#genre#
LBRTV,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001268/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
LBRTV,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001447/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
NewTV中国功夫,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227530/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
XMTV,http://[2409:8087:1070:301:2028::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225789/index.m3u8?fmt=ts2hls
XMTV,http://[2409:8087:1070:301:2028::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225790/index.m3u8?fmt=ts2hls
阿尔山,http://[2409:8087:1070:301:2028::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225926/index.m3u8?fmt=ts2hls
阿尔山,http://[2409:8087:1070:301:2026::1b]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225926/index.m3u8?fmt=ts2hls
阿尔山,http://[2409:8087:1070:301:2026::1b]:80/wh7f454c46tw4194561623_-404664332/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225926/10000100000000060000000000361575_0.smil/01.m3u8?fmt=ts2hls
安徽公共,http://[2409:8087:3000:23:0:3::110A]:8112/120000001002/XMTah_gghd/1.m3u8
安徽经济,http://[2409:8087:3000:23:0:3::110A]:8112/120000001002/XMTah_jjhd/1.m3u8
安徽农科,http://[2409:8087:3000:23:0:3::110A]:8112/120000001002/XMTah_kjhd/1.m3u8
宝应生活,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221228039/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
宝应新闻,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221228007/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
北京冬奥纪实,http://[2409:8087:1020:301:2026::24]:80/wh7f454c46tw4121792859_1962462678/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225744/10000100000000060000000000000781_0.smil/01.m3u8?fmt=ts2hls
北京冬奥纪实,http://[2409:8087:5c0b:10:2::77]:6610/000000001000/1000000001000001910/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001910&livemode=1&stbId=0
北京冬奥纪实,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227711/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
北京冬奥纪实,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227699/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
北京冬奥纪实,http://[2409:8087:1070:301:2028::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8?fmt=ts2hls
北京冬奥纪实,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227711/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
北京冬奥纪实,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227699/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
北京卡酷少儿,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221226305/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
北京卡酷少儿,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227566/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
亳州农村,http://[2409:8087:3000:23:0:3::110A]:8112/120000001003/live/program/_ahbyfh-1_/live/ah_hzncpd/index.m3u8
亳州综合,http://[2409:8087:3000:23:0:3::110A]:8112/120000001002/XMTBZ_xwzh/1.m3u8
常熟公共,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227819/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常熟新闻,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221228246/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州都市,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227755/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州都市,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227755/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州都市,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227955/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州都市,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227955/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州公共,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227905/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州公共,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227905/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州公共,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227772/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州公共,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227772/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州生活,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227816/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州生活,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227816/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州生活,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227902/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州新闻,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227899/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州新闻,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227752/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州新闻,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227899/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
常州新闻,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227752/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
朝天新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/ctxwzh_2000.m3u8
成都都市,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CDTV-3_4000.m3u8
成都高新区,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/cdgxdstgq_2000.m3u8
成都公共,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CDTV-5_4000.m3u8
成都经济,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CDTV-2_4000.m3u8
成都新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CDTV-1_4000.m3u8
成都影视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CDTV-4_4000.m3u8
城固,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002375/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
池州新闻,http://[2409:8087:3000:23:0:3::110A]:8112/120000001002/XMTChiZ_xwzh/index.m3u8
赤峰经济,http://[2409:8087:1070:301:2028::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225813/index.m3u8?fmt=ts2hls
赤峰经济,http://[2409:8087:1070:301:2028::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225831/index.m3u8?fmt=ts2hls
赤峰经济,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225813/index.m3u8?fmt=ts2hls
赤峰经济,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4135640892_1090762256/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225813/10000100000000060000000000004673_0.smil/01.m3u8?fmt=ts2hls
赤峰新闻,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4135341679_1820616994/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225812/10000100000000060000000000004671_0.smil/01.m3u8?fmt=ts2hls
赤峰新闻,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225812/index.m3u8?fmt=ts2hls
赤峰新闻,http://[2409:8087:1070:301:2028::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225812/index.m3u8?fmt=ts2hls
赤峰影视,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225819/index.m3u8?fmt=ts2hls
赤峰影视,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4137340509_-1612353421/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225819/10000100000000060000000000004670_0.smil/01.m3u8?fmt=ts2hls
崇州,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/czyt_4000.m3u8
船山综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/csxw_2000.m3u8
枞阳,http://[2409:8087:3000:23:0:3::110A]:8112/ysten-business/live/SD12-576P-zystv/index.m3u8
枞阳影视,http://[2409:8087:3000:23:0:3::110A]:8112/ysten-business/live/SD12-576P-zyyspd/index.m3u8
哒啵赛事,http://[2409:8087:5c00:10:5::88]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225760/index.m3u8
达川新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dcxwzh_2000.m3u8
达茂,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225884/index.m3u8?fmt=ts2hls
达茂,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4186270657_629092276/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225884/10000100000000060000000000316825_0.smil/01.m3u8?fmt=ts2hls
达茂,http://[2409:8087:1070:301:2028::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225884/index.m3u8?fmt=ts2hls
达州公共,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dzgg_2000.m3u8
达州新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dzxwzh_2000.m3u8
大美河南,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227079/index.m3u8
大美河南,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226631/index.m3u8
大美河南,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226623/index.m3u8
大美河南,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227070/index.m3u8
大美河南,http://[2409:8087:4402:20:1:1216:401:3b]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227060/index.m3u8
大美河南,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226622/index.m3u8
大美人,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001026000000099232/main.m3u8?IASHttpSessionId=OTT
大美人,http://[2409:8087:5011:1020::1a]/180000001001/00000001000000001026000000099232/main.m3u8?IASHttpSessionId=OTT
大象新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226677/index.m3u8
大象新闻,http://[2409:8087:4402:20:1:1216:401:10]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226489/index.m3u8
大象新闻,http://[2409:8087:4402:20:1:1216:401:11]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226491/index.m3u8
大象新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226716/index.m3u8
大邑,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dyytH265_4000.m3u8
峨眉电影,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/emdygqH265_4000.m3u8
峨眉综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/emsxw_2000.m3u8
鄂尔多斯城市,http://[2409:8087:1030:201:2022::27]:80/wh7f454c46tw4141572219_2007311368/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225837/10000100000000060000000000004386_0.smil/01.m3u8?fmt=ts2hls
鄂尔多斯经纪,http://[2409:8087:1030:201:2022::2b]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225836/index.m3u8?fmt=ts2hls
鄂尔多斯经济,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4141277460_-822888484/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225836/10000100000000060000000000004391_0.smil/01.m3u8?fmt=ts2hls
鄂尔多斯蒙语,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225838/index.m3u8?fmt=ts2hls
鄂尔多斯蒙语,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4141848398_109657887/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225838/10000100000000060000000000004384_0.smil/01.m3u8?fmt=ts2hls
鄂尔多斯生活,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225837/index.m3u8?fmt=ts2hls
鄂尔多斯新闻,http://[2409:8087:1070:301:2026::12]:80/wh7f454c46tw4140989006_-1392549787/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225835/10000100000000060000000000004392_0.smil/01.m3u8?fmt=ts2hls
鄂尔多斯新闻,http://[2409:8087:1070:301:2026::1e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225835/index.m3u8?fmt=ts2hls
恩阳新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/eyxw_2000.m3u8
发现之旅,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221227030/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
肥东经济,http://[2409:8087:3000:23:0:3::110A]:8112/120000001002/SD12-576P-fdjjsh/index.m3u8
肥东新闻,http://[2409:8087:3000:23:0:3::110A]:8112/120000001002/SD12-576P-fdxwzh/index.m3u8
肥西新闻,http://[2409:8087:3000:23:0:3::110A]:8112/ysten-business/live/SD12-576P-fxxwzh/.m3u8
封丘新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226595/index.m3u8
封丘新闻,http://[2409:8087:4402:20:1:1216:401:39]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226346/index.m3u8
封丘新闻,http://[2409:8087:4402:20:1:1216:401:45]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226595/index.m3u8
佛坪,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001929/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
涪城综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/fcgq.m3u8
福建电视剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227079/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
福建公共,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227153/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
福建经济,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227184/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
福建旅游,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227190/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
福建少儿,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227194/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
福建文体,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227188/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
福建新闻,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227180/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
福建综合,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227149/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
福州,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227202/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
阜南新闻,http://[2409:8087:3000:23:0:3::110A]:8112/ysten-business/live/SD12-576P-fnxwzh/index.m3u8
甘肃综合,http://[2409:8087:1070:301:2028::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225808/index.m3u8?fmt=ts2hls
甘孜,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gzxwzh_2000.m3u8
赣榆,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/4/224/3221228317/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
高淳新闻,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221227870/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
高县综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gxt_2000.m3u8
功夫,http://[2409:8087:4402:20:1:1216:401:16]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226440/index.m3u8
功夫,http://[2409:8087:4402:20:1:1216:401:13]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226440/index.m3u8
巩义1,http://[2409:8087:4402:20:1:1216:401:16]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226499/index.m3u8
巩义1,http://[2409:8087:4402:20:1:1216:401:2c]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227088/index.m3u8
巩义1,http://[2409:8087:4402:20:1:1216:401:2d]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227088/index.m3u8
广元文化,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gyggH265_4000.m3u8
广元综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gyzhH265_4000.m3u8
哈尔滨新闻,http://[2409:8087:1a01:df::4016]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IASHttpSessionId=OTT
